distance,label
0.3699336349964142,positive
0.4341670870780945,positive
0.4286451041698456,positive
0.377130925655365,positive
0.3200480341911316,positive
0.38421139121055603,positive
0.410869836807251,positive
0.4118327498435974,positive
0.3125719130039215,positive
0.38720443844795227,positive
0.41687673330307007,positive
0.3819543123245239,positive
0.2949274778366089,positive
0.3381131589412689,positive
0.35550937056541443,positive
0.4021473228931427,positive
0.40328675508499146,positive
0.4176073670387268,positive
0.43742361664772034,positive
0.38096463680267334,positive
0.3816183805465698,positive
0.3946545720100403,positive
0.3929966688156128,positive
0.39286646246910095,positive
0.3894655108451843,positive
0.4258173704147339,positive
0.3657253384590149,positive
0.409803569316864,positive
0.3287437856197357,positive
0.3641209602355957,positive
0.4150071144104004,positive
0.30440306663513184,positive
0.41351282596588135,positive
0.40459612011909485,positive
0.3900448679924011,positive
0.43526437878608704,positive
0.4145045280456543,positive
0.34353575110435486,positive
0.4261827766895294,positive
0.40491387248039246,positive
0.36885058879852295,positive
0.371549516916275,positive
0.42428892850875854,positive
0.41478288173675537,positive
0.3694325089454651,positive
0.33726412057876587,positive
0.372879296541214,positive
0.3977622389793396,positive
0.4039708971977234,positive
0.4271717071533203,positive
0.307913213968277,positive
0.35942167043685913,positive
0.3374648988246918,positive
0.39219680428504944,positive
0.3902473747730255,positive
0.40284404158592224,positive
0.40246009826660156,positive
0.35377398133277893,positive
0.4090999960899353,positive
0.5016922354698181,positive
0.4122962951660156,positive
0.40268293023109436,positive
0.3286421298980713,positive
0.3199392259120941,positive
0.35773494839668274,positive
0.3854781687259674,positive
0.39146050810813904,positive
0.7082390189170837,positive
0.38230666518211365,positive
0.3791644871234894,positive
0.4239780902862549,positive
0.3941982388496399,positive
0.3936281204223633,positive
0.37594708800315857,positive
1.9349267482757568,positive
0.4447597563266754,positive
0.38878101110458374,positive
0.4732082486152649,positive
0.3375898003578186,positive
0.4314098656177521,positive
0.37968385219573975,positive
0.42350444197654724,positive
0.36116600036621094,positive
0.39044561982154846,positive
0.4034818708896637,positive
0.4098103642463684,positive
0.39614659547805786,positive
0.40282389521598816,positive
0.38343575596809387,positive
0.38010847568511963,positive
0.38859179615974426,positive
0.4302572011947632,positive
0.36384835839271545,positive
0.40315234661102295,positive
0.42122551798820496,positive
0.3754471242427826,positive
0.4146732985973358,positive
0.36660975217819214,positive
0.3821658194065094,positive
0.3861357271671295,positive
0.4189798831939697,positive
0.3821750581264496,positive
0.376960426568985,positive
0.4416528344154358,positive
0.41405943036079407,positive
0.31830456852912903,positive
0.37369221448898315,positive
0.3888176381587982,positive
0.3726627230644226,positive
0.36500024795532227,positive
0.39949604868888855,positive
0.42292094230651855,positive
0.3848826587200165,positive
0.37743711471557617,positive
0.4278923571109772,positive
0.3905843496322632,positive
0.4005340039730072,positive
0.39821842312812805,positive
0.3781963288784027,positive
0.41302335262298584,positive
0.3758004605770111,positive
0.4422641694545746,positive
0.39770954847335815,positive
0.3701479136943817,positive
0.39961662888526917,positive
0.42510128021240234,positive
0.4004567563533783,positive
0.38635551929473877,positive
0.38514193892478943,positive
0.43848443031311035,positive
0.4280616044998169,positive
0.39774319529533386,positive
0.4208124279975891,positive
0.3890378475189209,positive
0.39695894718170166,positive
0.4332770109176636,positive
0.35962045192718506,positive
0.3770558834075928,positive
0.3923717141151428,positive
0.39322522282600403,positive
0.34886816143989563,positive
0.4048110544681549,positive
0.41158604621887207,positive
0.3949505090713501,positive
1.6137418746948242,positive
0.3850255608558655,positive
0.41185417771339417,positive
0.3686210811138153,positive
0.41196227073669434,positive
0.3658997416496277,positive
0.40073081851005554,positive
0.4514148533344269,positive
0.38079094886779785,positive
0.40782663226127625,positive
0.4240061938762665,positive
0.3917703628540039,positive
1.695317268371582,positive
0.4110451340675354,positive
0.4134100079536438,positive
0.3984476327896118,positive
1.8347282409667969,positive
0.4356488287448883,positive
0.3775182366371155,positive
0.394031286239624,positive
0.40515369176864624,positive
0.4067540466785431,positive
0.4078487455844879,positive
0.33147066831588745,positive
0.407850444316864,positive
0.41289207339286804,positive
0.41926729679107666,positive
0.40641292929649353,positive
0.48695042729377747,positive
1.9831438064575195,positive
0.44206199049949646,positive
0.35740458965301514,positive
0.3961753845214844,positive
0.38495877385139465,positive
0.4229542315006256,positive
0.42052823305130005,positive
0.40293702483177185,positive
0.38951873779296875,positive
0.3895449936389923,positive
0.41365712881088257,positive
0.3018450438976288,positive
0.39070332050323486,positive
0.43066370487213135,positive
0.4007357060909271,positive
0.3772462010383606,positive
0.40380004048347473,positive
0.35885629057884216,positive
0.3604646325111389,positive
0.33092018961906433,positive
0.36474931240081787,positive
0.4140903651714325,positive
0.36457982659339905,positive
0.3650105595588684,positive
0.4165205657482147,positive
0.3970407247543335,positive
0.410454660654068,positive
0.3244336247444153,positive
0.35541754961013794,positive
0.3470347225666046,positive
0.3874747157096863,positive
0.4287969470024109,positive
0.43122321367263794,positive
0.38777807354927063,positive
0.40108272433280945,positive
0.39881590008735657,positive
0.3978768587112427,positive
0.3893548250198364,positive
0.40311399102211,positive
0.40327751636505127,positive
0.40204691886901855,positive
0.3893848955631256,positive
0.39222460985183716,positive
0.3871093988418579,positive
0.3822455108165741,positive
0.2761313021183014,positive
0.4317801892757416,positive
0.42267775535583496,positive
0.3633789122104645,positive
0.3851098120212555,positive
0.4033219516277313,positive
0.41375306248664856,positive
0.41126421093940735,positive
0.4114755690097809,positive
0.424643874168396,positive
0.34419745206832886,positive
0.3664699196815491,positive
0.40977752208709717,positive
0.3908323645591736,positive
0.3248583972454071,positive
0.40337643027305603,positive
0.3722846806049347,positive
0.34759578108787537,positive
0.39964812994003296,positive
0.40689513087272644,positive
0.4132389724254608,positive
0.3653368651866913,positive
1.9181723594665527,positive
0.3859231770038605,positive
0.3800281584262848,positive
0.40732133388519287,positive
0.389017790555954,positive
0.38965505361557007,positive
0.4023216664791107,positive
0.37914469838142395,positive
0.40654256939888,positive
0.4480161964893341,positive
0.35610535740852356,positive
0.3621625304222107,positive
0.39916422963142395,positive
0.36704331636428833,positive
0.3659372627735138,positive
0.3653832674026489,positive
0.37413960695266724,positive
0.42911475896835327,positive
0.39351993799209595,positive
0.3909452557563782,positive
0.42198219895362854,positive
0.42455241084098816,positive
0.37608271837234497,positive
0.3851655423641205,positive
0.30934733152389526,positive
0.40765100717544556,positive
0.4180373251438141,positive
0.41470861434936523,positive
0.3548842966556549,positive
0.42754995822906494,positive
0.3755790591239929,positive
0.36003434658050537,positive
0.38810059428215027,positive
0.4218410551548004,positive
0.38906949758529663,positive
0.41065850853919983,positive
0.3920951783657074,positive
0.37217977643013,positive
0.4132310748100281,positive
0.4017454981803894,positive
0.37421709299087524,positive
0.37109678983688354,positive
1.8966774940490723,positive
1.9809595346450806,positive
0.4279369115829468,positive
0.37678059935569763,positive
0.4179871082305908,positive
0.39193782210350037,positive
0.35635027289390564,positive
0.37168899178504944,positive
0.3978266417980194,positive
0.4022405445575714,positive
0.39876437187194824,positive
0.40459927916526794,positive
0.3811250329017639,positive
0.40033039450645447,positive
0.3907490074634552,positive
0.3734756410121918,positive
0.37610727548599243,positive
0.37710508704185486,positive
0.40028974413871765,positive
0.37384936213493347,positive
0.3935485780239105,positive
0.3943198323249817,positive
0.4190238118171692,positive
0.4085129499435425,positive
0.3955707550048828,positive
0.377164363861084,positive
0.41745713353157043,positive
0.36371853947639465,positive
0.43296018242836,positive
0.36306342482566833,positive
0.4126259386539459,positive
0.3753931522369385,positive
0.40277960896492004,positive
0.45178163051605225,positive
0.41614043712615967,positive
0.41028711199760437,positive
0.3913232088088989,positive
0.38129156827926636,positive
0.3832353353500366,positive
0.3968961834907532,positive
0.40548622608184814,positive
0.3697184920310974,positive
0.3282283842563629,positive
0.36766740679740906,positive
0.37290459871292114,positive
1.9158438444137573,positive
0.41022729873657227,positive
0.3527942895889282,positive
0.3784327805042267,positive
0.3919875919818878,positive
0.373883992433548,positive
0.3260343372821808,positive
0.4103486239910126,positive
0.3690534830093384,positive
0.3941400349140167,positive
0.4007664918899536,positive
0.3968929350376129,positive
0.4482864439487457,positive
0.41228875517845154,positive
1.668015956878662,positive
0.38757726550102234,positive
0.35851672291755676,positive
0.3981538414955139,positive
0.4025781452655792,positive
0.39920172095298767,positive
0.3688589632511139,positive
